sample_id	in_vcf	in_phenotype	matched_id	match_rule	bucket
PI583742	N	Y		none	phenotype_only
PI583743	N	Y		none	phenotype_only
PI583744	N	Y		none	phenotype_only
PI583745	N	Y		none	phenotype_only
PI583746	N	Y		none	phenotype_only
PI583764	N	Y		none	phenotype_only
PI583835	Y	Y	PI583835	exact	matched_exact
PI583837	Y	Y	PI583837	exact	matched_exact
PI583943	N	Y		none	phenotype_only
PI583944	N	Y		none	phenotype_only
PI583945	N	Y		none	phenotype_only
PI583946	N	Y		none	phenotype_only
PI583947	N	Y		none	phenotype_only
PI583948	N	Y		none	phenotype_only
PI583949	N	Y		none	phenotype_only
PI583950	N	Y		none	phenotype_only
PI583951	N	Y		none	phenotype_only
PI583952	N	Y		none	phenotype_only
PI583953	N	Y		none	phenotype_only
PI583954	N	Y		none	phenotype_only
PI583955	N	Y		none	phenotype_only
PI583956	N	Y		none	phenotype_only
PI583957	N	Y		none	phenotype_only
PI583958	N	Y		none	phenotype_only
PI583959	N	Y		none	phenotype_only
PI583960	N	Y		none	phenotype_only
PI583961	N	Y		none	phenotype_only
PI583962	N	Y		none	phenotype_only
PI583963	N	Y		none	phenotype_only
PI583964	N	Y		none	phenotype_only
PI583965	N	Y		none	phenotype_only
PI583966	N	Y		none	phenotype_only
PI583967	N	Y		none	phenotype_only
PI583968	N	Y		none	phenotype_only
PI583969	N	Y		none	phenotype_only
PI583970	N	Y		none	phenotype_only
PI583971	N	Y		none	phenotype_only
PI583972	N	Y		none	phenotype_only
PI583973	N	Y		none	phenotype_only
PI583974	N	Y		none	phenotype_only
PI583975	N	Y		none	phenotype_only
PI584331	N	Y		none	phenotype_only
PI584441	Y	Y	PI584441	exact	matched_exact
PI584459	N	Y		none	phenotype_only
PI584460	N	Y		none	phenotype_only
PI584461	N	Y		none	phenotype_only
PI584462	N	Y		none	phenotype_only
PI584463	N	Y		none	phenotype_only
PI584468	N	Y		none	phenotype_only
PI584469	Y	Y	PI584469	exact	matched_exact
PI584470	Y	Y	PI584470	exact	matched_exact
PI584506	Y	Y	PI584506	exact	matched_exact
PI584527	Y	Y	PI584527	exact	matched_exact
PI586980	Y	Y	PI586980	exact	matched_exact
PI586981	Y	Y	PI586981	exact	matched_exact
PI587091	Y	Y	PI587091	exact	matched_exact
PI587185	Y	Y	PI587185	exact	matched_exact
PI587550A	Y	Y	PI587550A	exact	matched_exact
PI587550B	Y	Y	PI587550B	exact	matched_exact
PI587550C	Y	Y	PI587550C	exact	matched_exact
PI587551	Y	Y	PI587551	exact	matched_exact
PI587552	Y	Y	PI587552	exact	matched_exact
PI587553A	Y	Y	PI587553A	exact	matched_exact
PI587553B	Y	Y	PI587553B	exact	matched_exact
PI587554	Y	Y	PI587554	exact	matched_exact
PI587555A	Y	Y	PI587555A	exact	matched_exact
PI587555B	Y	Y	PI587555B	exact	matched_exact
PI587556A	Y	Y	PI587556A	exact	matched_exact
PI587556B	Y	Y	PI587556B	exact	matched_exact
PI587557A	Y	Y	PI587557A	exact	matched_exact
PI587557B	Y	Y	PI587557B	exact	matched_exact
PI587557C	Y	Y	PI587557C	exact	matched_exact
PI587558A	Y	Y	PI587558A	exact	matched_exact
PI587558B	Y	Y	PI587558B	exact	matched_exact
PI587558C	Y	Y	PI587558C	exact	matched_exact
PI587559A	Y	Y	PI587559A	exact	matched_exact
PI587559B	Y	Y	PI587559B	exact	matched_exact
PI587560A	Y	Y	PI587560A	exact	matched_exact
PI587560B	Y	Y	PI587560B	exact	matched_exact
PI587560C	Y	Y	PI587560C	exact	matched_exact
PI587561	Y	Y	PI587561	exact	matched_exact
PI587562	Y	Y	PI587562	exact	matched_exact
PI587563A	Y	Y	PI587563A	exact	matched_exact
PI587563B	Y	Y	PI587563B	exact	matched_exact
PI587563C	Y	Y	PI587563C	exact	matched_exact
PI587563D	Y	Y	PI587563D	exact	matched_exact
PI587564A	Y	Y	PI587564A	exact	matched_exact
PI587564B	Y	Y	PI587564B	exact	matched_exact
PI587564C	Y	Y	PI587564C	exact	matched_exact
PI587565A	Y	Y	PI587565A	exact	matched_exact
PI587565B	Y	Y	PI587565B	exact	matched_exact
PI587565C	Y	Y	PI587565C	exact	matched_exact
PI587566A	Y	Y	PI587566A	exact	matched_exact
PI587566B	Y	Y	PI587566B	exact	matched_exact
PI587567A	Y	Y	PI587567A	exact	matched_exact
PI587567B	Y	Y	PI587567B	exact	matched_exact
PI587567C	Y	Y	PI587567C	exact	matched_exact
PI587568A	Y	Y	PI587568A	exact	matched_exact
PI587568B	Y	Y	PI587568B	exact	matched_exact
PI587569	Y	Y	PI587569	exact	matched_exact
PI587570A	Y	Y	PI587570A	exact	matched_exact
PI587570B	Y	Y	PI587570B	exact	matched_exact
PI587571	Y	Y	PI587571	exact	matched_exact
PI587572A	Y	Y	PI587572A	exact	matched_exact
PI587572B	Y	Y	PI587572B	exact	matched_exact
PI587573A	Y	Y	PI587573A	exact	matched_exact
PI587573B	Y	Y	PI587573B	exact	matched_exact
PI587574A	Y	Y	PI587574A	exact	matched_exact
PI587574B	Y	Y	PI587574B	exact	matched_exact
PI587575A	Y	Y	PI587575A	exact	matched_exact
PI587575B	Y	Y	PI587575B	exact	matched_exact
PI587575C	Y	Y	PI587575C	exact	matched_exact
PI587576	Y	Y	PI587576	exact	matched_exact
PI587577A	Y	Y	PI587577A	exact	matched_exact
PI587577B	Y	Y	PI587577B	exact	matched_exact
PI587577C	Y	Y	PI587577C	exact	matched_exact
PI587577D	Y	Y	PI587577D	exact	matched_exact
PI587577E	Y	Y	PI587577E	exact	matched_exact
PI587577F	Y	Y	PI587577F	exact	matched_exact
PI587577G	Y	Y	PI587577G	exact	matched_exact
PI587577H	Y	Y	PI587577H	exact	matched_exact
PI587577I	Y	Y	PI587577I	exact	matched_exact
PI587578	Y	Y	PI587578	exact	matched_exact
PI587579A	Y	Y	PI587579A	exact	matched_exact
PI587579B	Y	Y	PI587579B	exact	matched_exact
PI587579C	Y	Y	PI587579C	exact	matched_exact
PI587580A	Y	Y	PI587580A	exact	matched_exact
PI587580B	Y	Y	PI587580B	exact	matched_exact
PI587581	Y	Y	PI587581	exact	matched_exact
PI587582	Y	Y	PI587582	exact	matched_exact
PI587583A	Y	Y	PI587583A	exact	matched_exact
PI587583B	Y	Y	PI587583B	exact	matched_exact
PI587583C	Y	Y	PI587583C	exact	matched_exact
PI587583D	Y	Y	PI587583D	exact	matched_exact
PI587584	Y	Y	PI587584	exact	matched_exact
PI587585A	Y	Y	PI587585A	exact	matched_exact
PI587585B	Y	Y	PI587585B	exact	matched_exact
PI587585C	Y	Y	PI587585C	exact	matched_exact
PI587585D	Y	Y	PI587585D	exact	matched_exact
PI587586	Y	Y	PI587586	exact	matched_exact
PI587587A	Y	Y	PI587587A	exact	matched_exact
PI587587B	Y	Y	PI587587B	exact	matched_exact
PI587588A	Y	Y	PI587588A	exact	matched_exact
PI587588B	Y	Y	PI587588B	exact	matched_exact
PI587589	Y	Y	PI587589	exact	matched_exact
PI587590	Y	Y	PI587590	exact	matched_exact
PI587591	Y	Y	PI587591	exact	matched_exact
PI587592A	Y	Y	PI587592A	exact	matched_exact
PI587592B	Y	Y	PI587592B	exact	matched_exact
PI587593	Y	Y	PI587593	exact	matched_exact
PI587594	Y	Y	PI587594	exact	matched_exact
PI587595A	Y	Y	PI587595A	exact	matched_exact
PI587595B	Y	Y	PI587595B	exact	matched_exact
PI587595C	Y	Y	PI587595C	exact	matched_exact
PI587596A	Y	Y	PI587596A	exact	matched_exact
PI587596B	Y	Y	PI587596B	exact	matched_exact
PI587596C	Y	Y	PI587596C	exact	matched_exact
PI587597A	Y	Y	PI587597A	exact	matched_exact
PI587597B	Y	Y	PI587597B	exact	matched_exact
PI587597C	Y	Y	PI587597C	exact	matched_exact
PI587598A	Y	Y	PI587598A	exact	matched_exact
PI587598B	Y	Y	PI587598B	exact	matched_exact
PI587599	Y	Y	PI587599	exact	matched_exact
PI587600A	Y	Y	PI587600A	exact	matched_exact
PI587600B	Y	Y	PI587600B	exact	matched_exact
PI587600C	Y	Y	PI587600C	exact	matched_exact
PI587601A	Y	Y	PI587601A	exact	matched_exact
PI587601B	Y	Y	PI587601B	exact	matched_exact
PI587601C	Y	Y	PI587601C	exact	matched_exact
PI587601D	Y	Y	PI587601D	exact	matched_exact
PI587601E	Y	Y	PI587601E	exact	matched_exact
PI587601F	Y	Y	PI587601F	exact	matched_exact
PI587602	Y	Y	PI587602	exact	matched_exact
PI587603A	Y	Y	PI587603A	exact	matched_exact
PI587603B	Y	Y	PI587603B	exact	matched_exact
PI587603C	Y	Y	PI587603C	exact	matched_exact
PI587603D	Y	Y	PI587603D	exact	matched_exact
PI587604A	Y	Y	PI587604A	exact	matched_exact
PI587604B	Y	Y	PI587604B	exact	matched_exact
PI587604C	Y	Y	PI587604C	exact	matched_exact
PI587604D	Y	Y	PI587604D	exact	matched_exact
PI587605	Y	Y	PI587605	exact	matched_exact
PI587606A	Y	Y	PI587606A	exact	matched_exact
PI587606B	Y	Y	PI587606B	exact	matched_exact
PI587606C	Y	Y	PI587606C	exact	matched_exact
PI587606D	Y	Y	PI587606D	exact	matched_exact
PI587606E	Y	Y	PI587606E	exact	matched_exact
PI587607A	Y	Y	PI587607A	exact	matched_exact
PI587607B	Y	Y	PI587607B	exact	matched_exact
PI587608A	Y	Y	PI587608A	exact	matched_exact
PI587608B	Y	Y	PI587608B	exact	matched_exact
PI587608C	Y	Y	PI587608C	exact	matched_exact
PI587609A	Y	Y	PI587609A	exact	matched_exact
PI587609B	Y	Y	PI587609B	exact	matched_exact
PI587610	Y	Y	PI587610	exact	matched_exact
PI587611	Y	Y	PI587611	exact	matched_exact
PI587612A	Y	Y	PI587612A	exact	matched_exact
PI587612B	Y	Y	PI587612B	exact	matched_exact
PI587612C	Y	Y	PI587612C	exact	matched_exact
PI587612D	Y	Y	PI587612D	exact	matched_exact
PI587612F	Y	Y	PI587612F	exact	matched_exact
PI587613	Y	Y	PI587613	exact	matched_exact
PI587614	Y	Y	PI587614	exact	matched_exact
PI587615	Y	Y	PI587615	exact	matched_exact
PI587616	Y	Y	PI587616	exact	matched_exact
PI587617	Y	Y	PI587617	exact	matched_exact
PI587618A	Y	Y	PI587618A	exact	matched_exact
PI587618B	Y	Y	PI587618B	exact	matched_exact
PI587618C	Y	Y	PI587618C	exact	matched_exact
PI587618D	Y	Y	PI587618D	exact	matched_exact
PI587619	Y	Y	PI587619	exact	matched_exact
PI587620A	Y	Y	PI587620A	exact	matched_exact
PI587620B	Y	Y	PI587620B	exact	matched_exact
PI587620C	Y	Y	PI587620C	exact	matched_exact
PI587620D	Y	Y	PI587620D	exact	matched_exact
PI587621	Y	Y	PI587621	exact	matched_exact
PI587622A	Y	Y	PI587622A	exact	matched_exact
PI587622B	Y	Y	PI587622B	exact	matched_exact
PI587623	Y	Y	PI587623	exact	matched_exact
PI587624	Y	Y	PI587624	exact	matched_exact
PI587625A	Y	Y	PI587625A	exact	matched_exact
PI587625B	Y	Y	PI587625B	exact	matched_exact
PI587626	Y	Y	PI587626	exact	matched_exact
PI587627A	Y	Y	PI587627A	exact	matched_exact
PI587627B	Y	Y	PI587627B	exact	matched_exact
PI587627C	Y	Y	PI587627C	exact	matched_exact
PI587628	Y	Y	PI587628	exact	matched_exact
PI587629	Y	Y	PI587629	exact	matched_exact
PI587630A	Y	Y	PI587630A	exact	matched_exact
PI587630B	Y	Y	PI587630B	exact	matched_exact
PI587630C	Y	Y	PI587630C	exact	matched_exact
PI587631A	Y	Y	PI587631A	exact	matched_exact
PI587631B	Y	Y	PI587631B	exact	matched_exact
PI587632A	Y	Y	PI587632A	exact	matched_exact
PI587632B	Y	Y	PI587632B	exact	matched_exact
PI587633A	Y	Y	PI587633A	exact	matched_exact
PI587633B	Y	Y	PI587633B	exact	matched_exact
PI587633C	Y	Y	PI587633C	exact	matched_exact
PI587633D	Y	Y	PI587633D	exact	matched_exact
PI587634A	Y	Y	PI587634A	exact	matched_exact
PI587634B	Y	Y	PI587634B	exact	matched_exact
PI587634C	Y	Y	PI587634C	exact	matched_exact
PI587635	Y	Y	PI587635	exact	matched_exact
PI587636	Y	Y	PI587636	exact	matched_exact
PI587637	Y	Y	PI587637	exact	matched_exact
PI587638	Y	Y	PI587638	exact	matched_exact
PI587639	Y	Y	PI587639	exact	matched_exact
PI587640	Y	Y	PI587640	exact	matched_exact
PI587641A	Y	Y	PI587641A	exact	matched_exact
PI587641B	Y	Y	PI587641B	exact	matched_exact
PI587641C	Y	Y	PI587641C	exact	matched_exact
PI587642A	Y	Y	PI587642A	exact	matched_exact
PI587642B	Y	Y	PI587642B	exact	matched_exact
PI587643A	Y	Y	PI587643A	exact	matched_exact
PI587643B	Y	Y	PI587643B	exact	matched_exact
PI587644	Y	Y	PI587644	exact	matched_exact
PI587645	Y	Y	PI587645	exact	matched_exact
PI587646	Y	Y	PI587646	exact	matched_exact
PI587647A	Y	Y	PI587647A	exact	matched_exact
PI587647B	Y	Y	PI587647B	exact	matched_exact
PI587648	Y	Y	PI587648	exact	matched_exact
PI587649	Y	Y	PI587649	exact	matched_exact
PI587650	Y	Y	PI587650	exact	matched_exact
PI587651	Y	Y	PI587651	exact	matched_exact
PI587652	Y	Y	PI587652	exact	matched_exact
PI587653	Y	Y	PI587653	exact	matched_exact
PI587654	Y	Y	PI587654	exact	matched_exact
PI587655	Y	Y	PI587655	exact	matched_exact
PI587656	Y	Y	PI587656	exact	matched_exact
PI587657	Y	Y	PI587657	exact	matched_exact
PI587658A	Y	Y	PI587658A	exact	matched_exact
PI587658B	Y	Y	PI587658B	exact	matched_exact
PI587658C	Y	Y	PI587658C	exact	matched_exact
PI587659A	Y	Y	PI587659A	exact	matched_exact
PI587659B	Y	Y	PI587659B	exact	matched_exact
PI587660A	Y	Y	PI587660A	exact	matched_exact
PI587660B	Y	Y	PI587660B	exact	matched_exact
PI587661A	Y	Y	PI587661A	exact	matched_exact
PI587661B	Y	Y	PI587661B	exact	matched_exact
PI587662A	Y	Y	PI587662A	exact	matched_exact
PI587662B	Y	Y	PI587662B	exact	matched_exact
PI587663	Y	Y	PI587663	exact	matched_exact
PI587664A	Y	Y	PI587664A	exact	matched_exact
PI587664B	Y	Y	PI587664B	exact	matched_exact
PI587665	Y	Y	PI587665	exact	matched_exact
PI587666	Y	Y	PI587666	exact	matched_exact
PI587667	Y	Y	PI587667	exact	matched_exact
PI587668A	Y	Y	PI587668A	exact	matched_exact
PI587668B	Y	Y	PI587668B	exact	matched_exact
PI587668C	Y	Y	PI587668C	exact	matched_exact
PI587669	Y	Y	PI587669	exact	matched_exact
PI587670A	Y	Y	PI587670A	exact	matched_exact
PI587670B	Y	Y	PI587670B	exact	matched_exact
PI587671	Y	Y	PI587671	exact	matched_exact
PI587672	Y	Y	PI587672	exact	matched_exact
PI587673	Y	Y	PI587673	exact	matched_exact
PI587674A	Y	Y	PI587674A	exact	matched_exact
PI587674B	Y	Y	PI587674B	exact	matched_exact
PI587675	Y	Y	PI587675	exact	matched_exact
PI587676	Y	Y	PI587676	exact	matched_exact
PI587677	Y	Y	PI587677	exact	matched_exact
PI587678	Y	Y	PI587678	exact	matched_exact
PI587679	Y	Y	PI587679	exact	matched_exact
PI587680	Y	Y	PI587680	exact	matched_exact
PI587681	Y	Y	PI587681	exact	matched_exact
PI587682A	Y	Y	PI587682A	exact	matched_exact
PI587682B	Y	Y	PI587682B	exact	matched_exact
PI587682C	Y	Y	PI587682C	exact	matched_exact
PI587683	Y	Y	PI587683	exact	matched_exact
PI587684A	Y	Y	PI587684A	exact	matched_exact
PI587684B	Y	Y	PI587684B	exact	matched_exact
PI587685	Y	Y	PI587685	exact	matched_exact
PI587686A	Y	Y	PI587686A	exact	matched_exact
PI587686B	Y	Y	PI587686B	exact	matched_exact
PI587687A	Y	Y	PI587687A	exact	matched_exact
PI587687B	Y	Y	PI587687B	exact	matched_exact
PI587687C	Y	Y	PI587687C	exact	matched_exact
PI587687D	Y	Y	PI587687D	exact	matched_exact
PI587687E	Y	Y	PI587687E	exact	matched_exact
PI587688	Y	Y	PI587688	exact	matched_exact
PI587689	Y	Y	PI587689	exact	matched_exact
PI587690	Y	Y	PI587690	exact	matched_exact
PI587691	Y	Y	PI587691	exact	matched_exact
PI587692A	Y	Y	PI587692A	exact	matched_exact
PI587692B	Y	Y	PI587692B	exact	matched_exact
PI587693	Y	Y	PI587693	exact	matched_exact
PI587694	Y	Y	PI587694	exact	matched_exact
PI587695	Y	Y	PI587695	exact	matched_exact
PI587696	Y	Y	PI587696	exact	matched_exact
PI587697	Y	Y	PI587697	exact	matched_exact
PI587698A	Y	Y	PI587698A	exact	matched_exact
PI587698B	Y	Y	PI587698B	exact	matched_exact
PI587698C	Y	Y	PI587698C	exact	matched_exact
PI587699	Y	Y	PI587699	exact	matched_exact
PI587700A	Y	Y	PI587700A	exact	matched_exact
PI587700B	Y	Y	PI587700B	exact	matched_exact
PI587700C	Y	Y	PI587700C	exact	matched_exact
PI587700D	Y	Y	PI587700D	exact	matched_exact
PI587701	Y	Y	PI587701	exact	matched_exact
PI587702	Y	Y	PI587702	exact	matched_exact
PI587703A	Y	Y	PI587703A	exact	matched_exact
PI587703B	Y	Y	PI587703B	exact	matched_exact
PI587704	Y	Y	PI587704	exact	matched_exact
PI587705A	Y	Y	PI587705A	exact	matched_exact
PI587705B	Y	Y	PI587705B	exact	matched_exact
PI587706	Y	Y	PI587706	exact	matched_exact
PI587707	Y	Y	PI587707	exact	matched_exact
PI587708	Y	Y	PI587708	exact	matched_exact
PI587709A	Y	Y	PI587709A	exact	matched_exact
PI587709B	Y	Y	PI587709B	exact	matched_exact
PI587710	Y	Y	PI587710	exact	matched_exact
PI587711	Y	Y	PI587711	exact	matched_exact
PI587712A	Y	Y	PI587712A	exact	matched_exact
PI587712B	Y	Y	PI587712B	exact	matched_exact
PI587713	Y	Y	PI587713	exact	matched_exact
PI587714A	Y	Y	PI587714A	exact	matched_exact
PI587714B	Y	Y	PI587714B	exact	matched_exact
PI587715	Y	Y	PI587715	exact	matched_exact
PI587716A	Y	Y	PI587716A	exact	matched_exact
PI587716B	Y	Y	PI587716B	exact	matched_exact
PI587716C	Y	Y	PI587716C	exact	matched_exact
PI587717	Y	Y	PI587717	exact	matched_exact
PI587718	Y	Y	PI587718	exact	matched_exact
PI587719A	Y	Y	PI587719A	exact	matched_exact
PI587719B	Y	Y	PI587719B	exact	matched_exact
PI587719C	Y	Y	PI587719C	exact	matched_exact
PI587720	Y	Y	PI587720	exact	matched_exact
PI587721A	Y	Y	PI587721A	exact	matched_exact
PI587721B	Y	Y	PI587721B	exact	matched_exact
PI587721C	Y	Y	PI587721C	exact	matched_exact
PI587722	Y	Y	PI587722	exact	matched_exact
PI587723A	Y	Y	PI587723A	exact	matched_exact
PI587723B	Y	Y	PI587723B	exact	matched_exact
PI587724	Y	Y	PI587724	exact	matched_exact
PI587725A	Y	Y	PI587725A	exact	matched_exact
PI587725B	Y	Y	PI587725B	exact	matched_exact
PI587725C	Y	Y	PI587725C	exact	matched_exact
PI587726A	Y	Y	PI587726A	exact	matched_exact
PI587726B	Y	Y	PI587726B	exact	matched_exact
PI587727	Y	Y	PI587727	exact	matched_exact
PI587728	Y	Y	PI587728	exact	matched_exact
PI587729	Y	Y	PI587729	exact	matched_exact
PI587730A	Y	Y	PI587730A	exact	matched_exact
PI587730B	Y	Y	PI587730B	exact	matched_exact
PI587730C	Y	Y	PI587730C	exact	matched_exact
PI587731	Y	Y	PI587731	exact	matched_exact
PI587732	Y	Y	PI587732	exact	matched_exact
PI587733	Y	Y	PI587733	exact	matched_exact
PI587734	Y	Y	PI587734	exact	matched_exact
PI587735	Y	Y	PI587735	exact	matched_exact
PI587736A	Y	Y	PI587736A	exact	matched_exact
PI587736B	Y	Y	PI587736B	exact	matched_exact
PI587737	Y	Y	PI587737	exact	matched_exact
PI587738	Y	Y	PI587738	exact	matched_exact
PI587739A	Y	Y	PI587739A	exact	matched_exact
PI587739B	Y	Y	PI587739B	exact	matched_exact
PI587740	Y	Y	PI587740	exact	matched_exact
PI587741	Y	Y	PI587741	exact	matched_exact
PI587742A	Y	Y	PI587742A	exact	matched_exact
PI587742B	Y	Y	PI587742B	exact	matched_exact
PI587742C	Y	Y	PI587742C	exact	matched_exact
PI587743	Y	Y	PI587743	exact	matched_exact
PI587744	Y	Y	PI587744	exact	matched_exact
PI587745	Y	Y	PI587745	exact	matched_exact
PI587746	Y	Y	PI587746	exact	matched_exact
PI587747	Y	Y	PI587747	exact	matched_exact
PI587748	Y	Y	PI587748	exact	matched_exact
PI587749	Y	Y	PI587749	exact	matched_exact
PI587750	Y	Y	PI587750	exact	matched_exact
PI587751	Y	Y	PI587751	exact	matched_exact
PI587752	Y	Y	PI587752	exact	matched_exact
PI587753A	Y	Y	PI587753A	exact	matched_exact
PI587753B	Y	Y	PI587753B	exact	matched_exact
PI587754	Y	Y	PI587754	exact	matched_exact
PI587755	Y	Y	PI587755	exact	matched_exact
PI587756	Y	Y	PI587756	exact	matched_exact
PI587757A	Y	Y	PI587757A	exact	matched_exact
PI587757B	Y	Y	PI587757B	exact	matched_exact
PI587758	Y	Y	PI587758	exact	matched_exact
PI587759	Y	Y	PI587759	exact	matched_exact
PI587760	Y	Y	PI587760	exact	matched_exact
PI587761	Y	Y	PI587761	exact	matched_exact
PI587762	Y	Y	PI587762	exact	matched_exact
PI587763	Y	Y	PI587763	exact	matched_exact
PI587764	Y	Y	PI587764	exact	matched_exact
PI587765	Y	Y	PI587765	exact	matched_exact
PI587766	Y	Y	PI587766	exact	matched_exact
PI587767A	Y	Y	PI587767A	exact	matched_exact
PI587767B	Y	Y	PI587767B	exact	matched_exact
PI587768	Y	Y	PI587768	exact	matched_exact
PI587769	Y	Y	PI587769	exact	matched_exact
PI587770	Y	Y	PI587770	exact	matched_exact
PI587771	Y	Y	PI587771	exact	matched_exact
PI587772	Y	Y	PI587772	exact	matched_exact
PI587773	Y	Y	PI587773	exact	matched_exact
PI587774	Y	Y	PI587774	exact	matched_exact
PI587775	Y	Y	PI587775	exact	matched_exact
PI587776	Y	Y	PI587776	exact	matched_exact
PI587777	Y	Y	PI587777	exact	matched_exact
PI587778	Y	Y	PI587778	exact	matched_exact
PI587779	Y	Y	PI587779	exact	matched_exact
PI587780	Y	Y	PI587780	exact	matched_exact
PI587781	Y	Y	PI587781	exact	matched_exact
PI587782	Y	Y	PI587782	exact	matched_exact
PI587783	Y	Y	PI587783	exact	matched_exact
PI587784	Y	Y	PI587784	exact	matched_exact
PI587785	Y	Y	PI587785	exact	matched_exact
PI587786	Y	Y	PI587786	exact	matched_exact
PI587787	Y	Y	PI587787	exact	matched_exact
PI587788A	Y	Y	PI587788A	exact	matched_exact
PI587788B	Y	Y	PI587788B	exact	matched_exact
PI587788C	Y	Y	PI587788C	exact	matched_exact
PI587789	Y	Y	PI587789	exact	matched_exact
PI587790A	Y	Y	PI587790A	exact	matched_exact
PI587790B	Y	Y	PI587790B	exact	matched_exact
PI587791	Y	Y	PI587791	exact	matched_exact
PI587792	Y	Y	PI587792	exact	matched_exact
PI587793	Y	Y	PI587793	exact	matched_exact
PI587794	Y	Y	PI587794	exact	matched_exact
PI587795	Y	Y	PI587795	exact	matched_exact
PI587796	Y	Y	PI587796	exact	matched_exact
PI587797	Y	Y	PI587797	exact	matched_exact
PI587798	Y	Y	PI587798	exact	matched_exact
PI587799	Y	Y	PI587799	exact	matched_exact
PI587800	Y	Y	PI587800	exact	matched_exact
PI587801	Y	Y	PI587801	exact	matched_exact
PI587802	Y	Y	PI587802	exact	matched_exact
PI587803	Y	Y	PI587803	exact	matched_exact
PI587804	Y	Y	PI587804	exact	matched_exact
PI587805	Y	Y	PI587805	exact	matched_exact
PI587806A	Y	Y	PI587806A	exact	matched_exact
PI587806B	Y	Y	PI587806B	exact	matched_exact
PI587807	Y	Y	PI587807	exact	matched_exact
PI587808A	Y	Y	PI587808A	exact	matched_exact
PI587808B	Y	Y	PI587808B	exact	matched_exact
PI587809A	Y	Y	PI587809A	exact	matched_exact
PI587809B	Y	Y	PI587809B	exact	matched_exact
PI587810	Y	Y	PI587810	exact	matched_exact
PI587811A	Y	Y	PI587811A	exact	matched_exact
PI587811B	Y	Y	PI587811B	exact	matched_exact
PI587812A	Y	Y	PI587812A	exact	matched_exact
PI587812B	Y	Y	PI587812B	exact	matched_exact
PI587813	Y	Y	PI587813	exact	matched_exact
PI587814A	Y	Y	PI587814A	exact	matched_exact
PI587814B	Y	Y	PI587814B	exact	matched_exact
PI587814C	Y	Y	PI587814C	exact	matched_exact
PI587814D	Y	Y	PI587814D	exact	matched_exact
PI587814E	Y	Y	PI587814E	exact	matched_exact
PI587814F	Y	Y	PI587814F	exact	matched_exact
PI587814G	Y	Y	PI587814G	exact	matched_exact
PI587815A	Y	Y	PI587815A	exact	matched_exact
PI587815B	Y	Y	PI587815B	exact	matched_exact
PI587815C	Y	Y	PI587815C	exact	matched_exact
PI587816	Y	Y	PI587816	exact	matched_exact
PI587817	Y	Y	PI587817	exact	matched_exact
PI587818	Y	Y	PI587818	exact	matched_exact
PI587819	Y	Y	PI587819	exact	matched_exact
PI587820A	Y	Y	PI587820A	exact	matched_exact
PI587820B	Y	Y	PI587820B	exact	matched_exact
PI587821A	Y	Y	PI587821A	exact	matched_exact
PI587821B	Y	Y	PI587821B	exact	matched_exact
PI587822A	Y	Y	PI587822A	exact	matched_exact
PI587822B	Y	Y	PI587822B	exact	matched_exact
PI587823	Y	Y	PI587823	exact	matched_exact
PI587824	Y	Y	PI587824	exact	matched_exact
PI587825A	Y	Y	PI587825A	exact	matched_exact
PI587825B	Y	Y	PI587825B	exact	matched_exact
PI587826	Y	Y	PI587826	exact	matched_exact
PI587827	Y	Y	PI587827	exact	matched_exact
PI587828	Y	Y	PI587828	exact	matched_exact
PI587829	Y	Y	PI587829	exact	matched_exact
PI587830A	Y	Y	PI587830A	exact	matched_exact
PI587830B	Y	Y	PI587830B	exact	matched_exact
